Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/index.php?p=core/search&q=American+Mission+Association&content=1,3,1,0:00:23,1,0.00%,33.33%,$0.00 
/index.php?p=core/search&q=american+studies&content=1,3,1,0:00:25,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=american+studies+program+records&content=1,3,1,0:00:22,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Ames+Mill&content=1,2,1,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Anatolia&content=1,3,1,0:00:19,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=andrea+howland+'85&content=1,2,1,0:00:29,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=andrea+l.+oliver&content=1,2,1,0:00:35,1,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=Ann+Siebert&content=1,2,1,0:00:22,1,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=Annual+Fund&content=1,2,1,0:01:20,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=annual+report&content=1,9,7,0:00:20,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=annual+reports&content=1,8,6,0:00:07,2,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=appleyard&content=1,2,2,0:00:07,0,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=Arakel&content=1,2,1,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=arb&content=1,6,5,0:00:18,0,0.00%,16.67%,$0.00 
/index.php?p=core/search&q=arbib+artificial&content=1,2,1,0:01:11,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=arboretum&content=1,29,17,0:01:09,3,0.00%,6.90%,$0.00 
/index.php?p=core/search&q=ARBORETUM&content=1,8,1,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Arboretum&content=1,3,3,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=architectural+plan&content=1,2,1,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=archives&content=1,2,2,0:00:11,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=archon&content=1,2,1,0:00:10,0,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=arild+miller&content=1,4,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=army&content=1,2,2,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=arnold+eisen&content=1,2,1,0:00:29,0,0.00%,0.00%,$0.00 
"/index.php?p=core/search&q=Arnold+Steinhardt,+violin+John+Dalley,+violin+Michael+Tree,+viola+Peter+Wiley,+cello&content=1",2,1,0:06:07,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=ars+musica&content=1,2,1,0:00:20,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=art+exhibit&content=1,2,2,0:00:31,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=art+exhibitions&content=1,2,2,0:00:23,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=art+gallery&content=1,2,2,0:12:52,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Artificial+Intellegence+Symposium;+James+McClelland&content=1,2,2,0:00:44,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=ashamed&content=1,2,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Asia+House&content=1,2,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Associate+Dean+of+the+College&content=1,6,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=assuring+excellence&content=1,2,1,0:08:45,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=asteroids&content=1,3,2,0:00:29,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=atherton+bean&content=1,10,5,0:01:36,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=athletic&content=1,2,2,0:00:05,1,100.00%,50.00%,$0.00 
/index.php?p=core/search&q=athletics&content=1,3,2,0:06:28,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=attrition&content=1,2,2,0:00:41,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=austin+willey&content=1,2,1,0:01:08,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=autism&content=1,3,1,0:00:08,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=autograph&content=1,3,2,0:01:31,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=autograph+book&content=1,3,3,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=autumn&content=1,2,2,0:08:19,0,0.00%,0.00%,$0.00 
"/index.php?p=core/search&q=b1:+John+Churchill,+Secretary,+The+Phi+Beta+Kappa+Society+b2:+Andrea+Leskes,+Vice+President+for+Education+and+Quality+Initiatives,+Association+of+Amer&content=1",3,2,0:09:47,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=ballard+smith&content=1,2,1,0:04:15,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=band&content=1,8,3,0:00:13,2,50.00%,25.00%,$0.00 
/index.php?p=core/search&q=Barbara+Melnick+seigle+&content=1,2,1,0:00:18,1,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=barbour&content=1,3,2,0:00:33,2,0.00%,33.33%,$0.00 
/index.php?p=core/search&q=bardwell&content=1,3,1,0:02:29,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bardwell+smith&content=1,4,3,0:00:44,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Bardwell+Smith&content=1,3,1,0:00:06,0,0.00%,33.33%,$0.00 
/index.php?p=core/search&q=barry+casper&content=1,10,8,0:01:46,3,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=basketball&content=1,7,7,0:04:34,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=battle+of+the+bands&content=1,2,1,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bayard&content=1,2,1,0:00:35,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bea+liu&content=1,2,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=beld+gale&content=1,2,1,0:02:25,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bell+field&content=1,2,1,0:00:06,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bellevue&content=1,2,2,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Beverly+Nagel+'75&content=1,2,1,0:01:17,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bhikkhu&content=1,2,1,0:00:49,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bill+clinton&content=1,2,1,0:04:29,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bill+jacobs&content=1,2,1,0:02:13,1,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=bill+libbey&content=1,2,1,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bio+art&content=1,2,1,0:00:23,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bio+files&content=1,4,4,0:00:06,1,0.00%,25.00%,$0.00 
/index.php?p=core/search&q=biographical&content=1,3,2,0:00:44,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=biographical+files&content=1,5,5,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=biology+art&content=1,2,1,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Bjsdhhuksf&content=1,2,1,0:00:45,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=black&content=1,4,2,0:02:16,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=black+at+carleton&content=1,5,5,0:03:11,2,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=black+hole&content=1,11,9,0:00:15,2,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=black+student+alliance&content=1,2,1,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=black+students&content=1,3,3,0:00:19,0,0.00%,66.67%,$0.00 
/index.php?p=core/search&q=black+studies&content=1,25,4,0:04:42,0,0.00%,8.00%,$0.00 
/index.php?p=core/search&q=blaich+inquiry&content=1,3,1,0:00:46,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=blayney&content=1,2,1,0:02:35,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Bliss&content=1,2,1,0:00:20,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=blodgett+wellstone&content=1,2,1,0:01:01,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=blueprint&content=1,2,2,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=blueprints&content=1,2,2,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=board+of+trustees&content=1,3,3,0:01:25,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=board+of+trustees+meeting+minutes&content=1,2,1,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=boarding&content=1,3,2,0:02:51,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bob+bonner&content=1,3,2,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Bob+Dixon&content=1,5,1,0:00:24,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=boening&content=1,4,2,0:00:50,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=boliou&content=1,7,4,0:00:21,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Boliou&content=1,4,2,0:00:06,2,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=boliou+hall&content=1,2,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=boliou+news&content=1,2,2,0:05:47,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=boll&content=1,2,1,0:03:33,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bonnie+Scott&content=1,3,2,0:00:56,1,0.00%,33.33%,$0.00 
/index.php?p=core/search&q=boodin&content=1,2,1,0:06:06,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Borg&content=1,2,1,0:00:24,0,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=borg+oregon&content=1,2,1,0:00:35,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=botany&content=1,2,2,0:00:28,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bouldering&content=1,2,1,0:01:03,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Boundary+Waters&content=1,2,1,0:00:09,1,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=Bourne&content=1,3,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bourne&content=1,2,1,0:00:07,0,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=boy+from+iowa&content=1,2,1,0:07:46,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=brauer&content=1,4,3,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=break&content=1,2,2,0:03:40,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=breaking+barriers&content=1,2,2,0:14:49,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=breuer&content=1,3,2,0:00:33,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=broom&content=1,2,1,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=broomball&content=1,3,2,0:00:18,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Broomball&content=1,2,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=brown&content=1,2,1,0:00:30,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bruce+morrison&content=1,5,1,0:00:25,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bsa&content=1,2,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=buckham+memorial+library&content=1,2,1,0:00:16,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=buckminster&content=1,6,1,0:01:26,1,0.00%,16.67%,$0.00 
/index.php?p=core/search&q=budget+committee&content=1,2,1,0:00:26,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Budget+Planning&content=1,4,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=budget+planning&content=1,2,1,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bug+concert&content=1,2,1,0:00:08,1,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=bull&content=1,2,1,0:06:28,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=bulletin&content=1,3,3,0:00:22,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=burgoyne&content=1,4,1,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=burton&content=1,3,3,0:00:06,2,0.00%,33.33%,$0.00 
/index.php?p=core/search&q=Burton&content=1,3,3,0:00:17,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Burton+hall&content=1,3,2,0:00:23,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=burton+hall&content=1,2,2,0:00:05,2,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Burton+Hall&content=1,2,2,0:00:53,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=business+office&content=1,4,4,0:01:15,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=C.A.N.O.E.&content=1,2,2,0:00:22,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=C.A.N.O.E&content=1,2,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=cabin&content=1,3,2,0:00:33,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=CAC&content=1,2,1,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=cadman&content=1,2,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=calendar&content=1,12,8,0:01:04,2,50.00%,16.67%,$0.00 
/index.php?p=core/search&q=calendars&content=1,2,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=cameron&content=1,2,1,0:01:13,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=cameron+margaret+bell,3,1,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=cameron+margaret+bell&content=1,2,1,0:00:02,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Campaign+Announcement:+President+Robert+A.+Oden+Jr.;+Board+of+Trustees+Chairman+Mike+Armacost+Student+videos+on+'...It's+a+good+thing.':+Kristine+Ceci&content=1,2,1,0:01:42,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=campaign+for+carleton&content=1,2,1,0:01:56,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=campus&content=1,3,2,0:03:17,0,0.00%,33.33%,$0.00 
/index.php?p=core/search&q=campus+art&content=1,2,1,0:00:19,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=campus+directory&content=1,3,2,0:00:24,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=campus+map&content=1,4,3,0:03:50,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=campus+plan&content=1,5,2,0:00:55,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=cams+comps&content=1,2,1,0:00:06,0,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=canadian+unicef&content=1,2,1,0:00:39,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=candace+moses&content=1,6,3,0:00:27,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=cannon&content=1,4,2,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=canoe&content=1,3,3,0:00:48,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=CANOE&content=1,3,2,0:00:13,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=cantwell&content=1,5,2,0:00:36,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Capital+Campaign+Model&content=1,2,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=career&content=1,2,2,0:00:17,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=career+center&content=1,2,2,0:00:16,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Carl+B.+Huber&content=1,3,1,0:00:10,0,0.00%,33.33%,$0.00 
/index.php?p=core/search&q=carl+talk&content=1,3,2,0:00:30,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Carleton's+centennial&content=1,2,1,0:00:09,0,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=carleton+1964&content=1,3,2,0:00:10,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carleton+academic+catalog&content=1,2,1,0:00:11,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carleton+and+missionaries+in+China&content=1,2,1,0:00:14,1,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=Carleton+Annual+Catalog&content=1,2,1,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carleton+archives+Lyman+lakes&content=1,3,1,0:00:08,0,0.00%,33.33%,$0.00 
/index.php?p=core/search&q=carleton+athletics&content=1,2,2,0:00:25,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carleton+china&content=1,3,1,0:02:04,1,0.00%,33.33%,$0.00 
/index.php?p=core/search&q=carleton+college+campus&content=1,2,2,0:00:57,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carleton+college+today&content=1,8,5,0:00:48,0,0.00%,12.50%,$0.00 
/index.php?p=core/search&q=carleton+comments&content=1,3,2,0:00:22,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carleton+corporation+minutes&content=1,2,2,0:02:36,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carleton+farm&content=1,3,1,0:00:10,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carleton+farm+&content=1,3,1,0:00:09,0,0.00%,33.33%,$0.00 
/index.php?p=core/search&q=carleton+farm+1964&content=1,2,2,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carleton+fund&content=1,2,2,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carleton+graphic&content=1,5,5,0:00:20,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carleton+in+china&content=1,9,5,0:02:06,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Carleton+in+China&content=1,2,2,0:06:09,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carleton+in+the+news&content=1,2,1,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Carleton+Insider&content=1,3,1,0:00:23,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carleton+japan&content=1,4,4,0:00:06,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Carleton+Mission+Board&content=1,2,1,0:00:07,1,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=carleton+student+association&content=1,2,2,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Carleton+Student+Musical+Theater+Organization&content=1,2,2,0:00:40,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carleton+today&content=1,4,3,0:05:29,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carleton+voice&content=1,2,2,0:02:50,0,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=carleton+weekly&content=1,2,1,0:00:26,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carletonian&content=1,27,23,0:00:45,2,50.00%,11.11%,$0.00 
/index.php?p=core/search&q=carltalk&content=1,5,3,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carol+trosset&content=1,4,1,0:00:56,0,0.00%,0.00%,$0.00 
"/index.php?p=core/search&q=Carolyn+Fure-Slocum,+&content=1",4,1,0:01:18,0,0.00%,0.00%,$0.00 
"/index.php?p=core/search&q=Carolyn+Fure-Slocum,+College+Chaplain;+Steven+Poskanzer,+President;+Charlie+Bentley+'13;+Chloe+Zelkha+'13;+Professor+Susan+Singer;+Bruce+Alberts;+Prof&content=1",3,1,0:00:55,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=carson&content=1,3,1,0:00:20,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=casper&content=1,4,3,0:00:08,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=castle+rock&content=1,2,2,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=catagories&content=1,3,1,0:00:14,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=catalog&content=1,19,17,0:02:18,2,0.00%,10.53%,$0.00 
/index.php?p=core/search&q=catalogs&content=1,4,3,0:00:05,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=catherine+boyd&content=1,4,4,0:00:06,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=cattle&content=1,2,1,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=caucasian+chalk+circle&content=1,4,3,0:00:11,1,100.00%,25.00%,$0.00 
/index.php?p=core/search&q=cavehistory&content=1,2,1,0:00:07,1,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=ceithaml&content=1,2,1,0:00:09,1,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=celebrating+125&content=1,3,2,0:00:03,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=centennial&content=1,3,2,0:00:19,0,0.00%,33.33%,$0.00 
/index.php?p=core/search&q=Centennial&content=1,2,1,0:00:22,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Central+Park&content=1,4,2,0:00:13,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=ceo+world+learning&content=1,2,1,0:00:58,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Chamber+Singers&content=1,2,2,0:00:16,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=chaney&content=1,5,4,0:00:09,2,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=chaney+faculty+advisor&content=1,2,1,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=chang+hip+hop&content=1,2,1,0:01:12,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=chapel&content=1,15,11,0:01:47,5,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Chapel&content=1,6,3,0:01:15,0,0.00%,16.67%,$0.00 
/index.php?p=core/search&q=chapel+group&content=1,3,1,0:00:23,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=chaplain's+office&content=1,3,2,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=chaplain&content=1,14,6,0:01:00,1,0.00%,7.14%,$0.00 
/index.php?p=core/search&q=Chaplain&content=1,5,2,0:01:39,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Chaplain+Carolyn+Fure-Slocum+'82;+Rev.+Dojin+Sarah+Emerson+'93;+Rev.+David+Mertz+'78;+Kathy+Dahl-Bredine+'63+and+Phil+Dahl-Bredine+'63;+Choir+Director&content=1,2,2,0:09:38,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=chaplaincy&content=1,5,3,0:00:08,1,0.00%,20.00%,$0.00 
/index.php?p=core/search&q=character+of+carleton&content=1,2,2,0:00:53,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Charitable+Trusts+Stengthening+Teaching+and+Learning+Initiative&content=1,2,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=charles+cogan&content=1,5,1,0:00:20,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=charles+culver&content=1,6,1,0:01:24,0,0.00%,16.67%,$0.00 
/index.php?p=core/search&q=Charles+Fortney&content=1,2,1,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=charles+goodsell&content=1,2,2,0:00:04,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Charles+M.+Goodsell&content=1,2,1,0:09:25,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=charles+shedd&content=1,2,1,0:00:22,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Charlotte+R.+Willard+&content=1,4,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=cheerlead*&content=1,2,1,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=cheerlead&content=1,4,1,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=cheerleading&content=1,6,3,0:00:30,2,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=chemistry&content=1,3,3,0:09:16,1,100.00%,33.33%,$0.00 
/index.php?p=core/search&q=cherif+keita&content=1,4,1,0:00:37,1,0.00%,25.00%,$0.00 
/index.php?p=core/search&q=chess&content=1,2,2,0:07:47,0,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=chicken&content=1,2,2,0:01:47,1,0.00%,0.00%,$0.00 
"/index.php?p=core/search&q=china,+noreen&content=1",2,1,0:02:00,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=china&content=1,4,2,0:00:22,2,50.00%,25.00%,$0.00 
/index.php?p=core/search&q=China&content=1,4,2,0:00:16,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=China+US+relations&content=1,2,1,0:00:21,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=chowchilla&content=1,3,1,0:03:02,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=chris+velasco&content=1,2,1,0:01:17,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=christian+way&content=1,3,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=christine+lac&content=1,2,2,0:03:06,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=christlieb&content=1,2,1,0:00:06,1,0.00%,50.00%,$0.00 
/index.php?p=core/search&q=christmas+utah&content=1,3,2,0:09:56,0,0.00%,33.33%,$0.00 
/index.php?p=core/search&q=chude+allen&content=1,2,1,0:00:29,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Church+northfield&content=1,2,1,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=circle&content=1,2,2,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=clap&content=1,8,8,0:00:06,1,100.00%,12.50%,$0.00 
/index.php?p=core/search&q=CLAP&content=1,2,2,0:00:04,1,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=clarence+decker&content=1,3,1,0:00:25,0,0.00%,33.33%,$0.00 
/index.php?p=core/search&q=class++of+1989&content=1,3,1,0:04:53,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=class+of+'27+planting&content=1,2,1,0:00:29,0,0.00%,0.00%,$0.00 
"/index.php?p=core/search&q=Class+of+'44+Panel:+Mel+Laird,+et.+al.+Arena+Theater&content=1",2,2,0:01:41,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Class+of+'51+'Orbits;+All+'Orbits':+(a)+files+are+labels+for+two+sided+duplication&content=1,2,2,0:03:41,0,0.00%,0.00%,$0.00 
"/index.php?p=core/search&q=Class+of+'69+Panel:+Maitland,+Countryman,+Jones+Olin+137&content=1",2,2,0:08:52,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=class+of+1940&content=1,4,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=class+of+1950&content=1,2,1,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=core/search&q=Class+of+1960 +&content=1,2,1,0:00:27,0,0.00%,0.00%,$0.00 
